address,gender,area_name,area_type,business_type,held_roles
0x4684bf0c257Cf6cB65ad036E612bCdBF06B5d1EE,Female,Mukuru Nairobi,urban,shop,beneficiary
0x0F3604B3938C338f4082B30454Da959BB121C8F0,Male,Mukuru Nairobi,urban,food,beneficiary
0x1c3fBDf08ac0145446d78863E1C7b442988f0822,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x9a5b542C49dB5d64436D3ECF901Dcc4460e1Bb34,Unknown,Kinango Kwale,rural,food,beneficiary
0x080196B440b0CdfC79d078d4e28aCc892280Da29,Male,Mukuru Nairobi,urban,food,beneficiary
0x54bF990c4B097Ff8526ADF4A0633AbEb8ad71733,Unknown,Kinango Kwale,rural,food,beneficiary
0x4D781068AF63499Fe16466066ED164960b80CAe3,Female,Mukuru Nairobi,urban,shop,beneficiary
0x3498A2c1bC1a61Ac6b9DfCD18d0C4746a8f08927,Female,Mukuru Nairobi,urban,food,beneficiary
0xfCC183e4aE5a543CBA3D5C27B1b730873B27043d,Unknown,Mukuru Nairobi,urban,food,beneficiary
0xCB6c1088B326FAaF13adb57E688e8be76FAA5276,Male,Mukuru Nairobi,urban,labour,beneficiary
0x831Cc0D55bCdb313C30a566b3453b39E763588D9,Male,Mukuru Nairobi,urban,labour,beneficiary
0x85A3CA1A76193816E2177Cf5dC0D6555D95496B9,Male,Kinango Kwale,rural,shop,beneficiary
0x666376D2EBFDF775ACF6d0A49be0d1aB26a530b9,Unknown,Kinango Kwale,rural,food,beneficiary
0x9E3573ff25b36b4D65f6bcd3Bd66bD3652655A3F,Female,Mukuru Nairobi,urban,labour,beneficiary
0x81fAF48eF085Bd8819d4aa3c598abE7886175285,Male,Mukuru Nairobi,urban,labour,beneficiary
0xA2F1Cb99f8F982d482a1eEC582A6c098Ad5AdD09,Male,Mukuru Nairobi,urban,labour,beneficiary
0x71F79c62740287e9190E1D2B37E68755fDc2c44a,Unknown,Kinango Kwale,rural,food,beneficiary
0x7cA5493Acda9cD22DE97901d42151dA492654b92,Male,Mukuru Nairobi,urban,water,beneficiary
0x1F13f2814eb45735e7fe497CBEac2509244f631e,Male,Mukuru Nairobi,urban,labour,beneficiary
0x0E11cDf1d3a53A0CCAB0336dccFBf1C76a48BC18,Male,Kinango Kwale,rural,food,beneficiary
0x7348166a0d70c67FeFb7cdb592fc595463d84C3C,Male,Kinango Kwale,rural,farming,beneficiary
0xFdC9aa72f93905D2B3340866b581bd63606e2dc7,Female,Nyanza,rural,shop,beneficiary
0xA05A9B4403950909741b1930d9DC14423992567a,Female,Mukuru Nairobi,urban,labour,beneficiary
0xEcAeEdca6805d4f5D0a4f966008f48eb08bF5144,Unknown,Kinango Kwale,rural,farming,beneficiary
0x1C9E82E99Da321D5d0e910b01D5E123B9BF11c8d,Female,Mukuru Nairobi,urban,food,beneficiary
0xCdaF005A9C1C748b66B6f5918B90f9AF6FDC40B6,Male,Mukuru Nairobi,urban,other,beneficiary
0x4dA8b47F15a8cF7B1837180E63B79d7c3D148824,Male,Kinango Kwale,rural,food,beneficiary
0x7DA4722F140fD668cfE81D3a34110615920E2265,Male,Mukuru Nairobi,urban,food,beneficiary
0x6372D4DF11B6Fe85717F05c888B7c93951A5A390,Unknown,Kinango Kwale,rural,shop,beneficiary
0xb49D3E2A6cCDD397A5db3BE2c05bB4de703E2707,Female,Mukuru Nairobi,urban,food,beneficiary
0x85c0d1c8316fB43adA37eA0194Bd55165432F92D,Male,Mukuru Nairobi,urban,labour,beneficiary
0xF9cA5616a1F29d6B7cceCD2923c5149b29dA7057,Unknown,Misc Nairobi,urban,shop,beneficiary
0x191aD155A7c7196f904209C13e0b5377cA72C379,Male,Mukuru Nairobi,urban,transport,beneficiary
0xA6C9204f7E874A8c386cD272c18b72e75b99957a,Male,Mukuru Nairobi,urban,food,beneficiary
0xBD7047CbcDb19E43e9Fb42ed844bF32B1e1Bc52B,Male,Mukuru Nairobi,urban,food,beneficiary
0x412bCe92D3771F2dc08A5533b628d9BBf7c0C1Db,Male,Mukuru Nairobi,urban,food,beneficiary
0x85951cd81bB1bf84A12d48357323bbCf62761870,Unknown,Kinango Kwale,rural,labour,beneficiary
0x069262a50EBbe60F4264E69d38454BEF876B8D88,Male,Mukuru Nairobi,urban,water,beneficiary
0x3DBCB0850dE93447E313Fd8e07Db17B1804D5224,Unknown,Mukuru Nairobi,urban,water,beneficiary
0x01040fE42ef638dF7871aC1c61552D0b3B4e56F7,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x2872FEb5199f687093AF2eB741BFEC40A0c2C12D,Male,Mukuru Nairobi,urban,food,beneficiary
0x793d18F5d65c02446c3fF80497e92BceB0Ac5e42,Unknown,Kinango Kwale,rural,food,beneficiary
0x47EFf492D61c9003D854Ae540C9DBE1EC27f62a7,Male,Mukuru Nairobi,urban,food,beneficiary
0x40d446466372e57F8dD6837C765616F653d83a26,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0xAfb6b79675B5E9f5e23DFf84277fa89CA372FBFC,Male,Mukuru Nairobi,urban,labour,beneficiary
0x2c37c0b6E4e59c46D876635cDEAaDF66B55a27ED,Male,Mukuru Nairobi,urban,food,beneficiary
0x177c8dd835a894749bbEF3cdED3cba797E23F504,Male,Mukuru Nairobi,urban,labour,beneficiary
0x85BD0D8310FB36104403ddE63973e41F59CCce11,Male,Mukuru Nairobi,urban,environment,beneficiary
0xf5a486fBbE8f1D0307a8154D6ff2934Ce67940fd,Male,Mukuru Nairobi,urban,fuel/energy,beneficiary
0xD83e4b658978E6ddBEF19bd510Ca5b6027e792eA,Female,Misc Nairobi,urban,shop,beneficiary
0xf4f45341f6add4bE25EDE746815B5ac74511C85A,Male,Kinango Kwale,rural,food,beneficiary
0xC0476aCD60f92a874d8a515be2F7c27a9A67efBE,Male,Mukuru Nairobi,urban,food,beneficiary
0x5FA6b1f30774cC650A8623e077D0B9f88a0f819d,Male,Mukuru Nairobi,urban,labour,beneficiary
0x86C9eCf6B066B215FF6d02757bD56f548f794D54,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0xA4EF52e988e8F7B15Fa6BC9Da6C186bf54b63E2a,Male,Mukuru Nairobi,urban,shop,beneficiary
0x8573Aae5Da0e0bfE90967f32C183419f6b6F2687,Unknown,Kinango Kwale,rural,farming,beneficiary
0x37c57cC919b345569A996b9B968BdBe18A20ECdD,Unknown,Kinango Kwale,rural,food,beneficiary
0x0D146B73A0524fe26DEcFE72e14A39eA30D4dBD5,Unknown,Kilifi,periurban,labour,beneficiary
0xF47A2Ca70aEAE9792401e63CD20ee4327787DE39,Unknown,Mukuru Nairobi,urban,food,beneficiary
0xb37C7faf87FF1a1B6206CF7AD380faDE17c989D7,Male,Mukuru Nairobi,urban,shop,beneficiary
0xf89a0BEC812f9A14B50C5719B9b0Aa81532b61a2,Male,Mukuru Nairobi,urban,food,beneficiary
0xa3bC0203D09D32B9ACae4092ba7C33Db3c993348,Male,Mukuru Nairobi,urban,shop,beneficiary
0xC86965Cfc18B88448b91b3Aa6a22602E95599403,Male,Kinango Kwale,rural,transport,beneficiary
0x4a6CC6a8fdbdb2d4b7292832E1Ce2eD0Af9CBa23,Male,Mukuru Nairobi,urban,labour,beneficiary
0x593362cc514e0769Ed242b4954B1ed7B258CCf76,Unknown,Kinango Kwale,rural,fuel/energy,beneficiary
0x912EbD7400D9cbd062c6f7a68215add6b09b9591,Male,Mukuru Nairobi,urban,fuel/energy,beneficiary
0xc35c1080D7BA42f57ed5a7F845f3793bfAa49934,Male,Mukuru Nairobi,urban,shop,beneficiary
0x49BCc540717E09b71aC0A3679722F0be376d0E3F,Unknown,Mukuru Nairobi,urban,food,beneficiary
0xB2ac4eE2ff6a22bA71369342E133F9f6B7AfA702,Male,Mukuru Nairobi,urban,food,beneficiary
0x5e16d7DE00a3F21108A69420a05D6259B9549389,Unknown,Kinango Kwale,rural,food,beneficiary
0xBAbb150896125ac085b47316174514eA88D39f2f,Male,Mukuru Nairobi,urban,labour,beneficiary
0x3a7f8CC1faaFDe81a850Cd9526eFABe8A7f8dd98,Male,Mukuru Nairobi,urban,labour,beneficiary
0x9AA4339D1A08C582a636CC3D06E107E839D713b1,Male,Kilifi,periurban,food,beneficiary
0x61Ed97f611AeE657aB21EaA3AD1d22C23C3aD6d0,Male,Mukuru Nairobi,urban,food,beneficiary
0x2260DC9352f5D6C26A72369D46363d19BC5DE25b,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x6Fca43C558A41eDBD2e2e0C559389B646C7984F6,Unknown,Kinango Kwale,rural,farming,beneficiary
0x7A1631b15f66a7c08852cdc03306A06982e418bF,Male,Mukuru Nairobi,urban,labour,beneficiary
0xd6ce75F8388e6a2e92980A5DAc1fE2EA4A4B97EC,Male,Mukuru Nairobi,urban,food,beneficiary
0x41f661B334168F4dE38255fD74985012cf0Ddd5B,Male,Mukuru Nairobi,urban,food,beneficiary
0x62C5b69F1f9832f9b26a5EDd935B16027415502b,Male,Mukuru Nairobi,urban,water,beneficiary
0xBA5b855cDccA6eF6695879687708139358b1f35E,Male,Mukuru Nairobi,urban,other,beneficiary
0x04c399BA44f75eCebaA183F987ad37ccb940C5B9,Male,Mukuru Nairobi,urban,food,beneficiary
0x01B0fdB9332739C152b33a5045De1e7652B5D04f,Female,Nyanza,rural,food,beneficiary
0x0CB5bE0D6C6B845abD2CC92f69efa8609AFA3838,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x56b908b00D39d9Fb5144AeE27b4e92cf57552302,Male,Mukuru Nairobi,urban,labour,beneficiary
0xD4BCD7cBb653feFCd36C5dfB8f01103798ab9463,Male,Mukuru Nairobi,urban,food,beneficiary
0x5FF68447834D9C159345B128c012aE3C85Bf1795,Female,Mukuru Nairobi,urban,fuel/energy,beneficiary
0xc6676c5e57356204058e60c4fF990794757777A5,Male,Mukuru Nairobi,urban,food,beneficiary
0xAa7365a9149f1253c965bc1b78549B309bd73A41,Male,Mukuru Nairobi,urban,food,beneficiary
0xE4ee9dC76A931bBd9335A5f934B64F17B257D44e,Male,Mukuru Nairobi,urban,food,beneficiary
0x103F471811e9a0359f50fDfaff811F293b294684,Unknown,Kinango Kwale,rural,food,beneficiary
0x35ab7ad7bCA3F7c7c478431bDCe8e3738919D917,Male,Mukuru Nairobi,urban,food,beneficiary
0x9837F159e37Ec35E8A4FbE9B3c70e6d012643371,Male,Mukuru Nairobi,urban,food,beneficiary
0x610348044A01a757F7c17830F89ED617a24939db,Male,Mukuru Nairobi,urban,food,beneficiary
0x48c3abb288cdF915f3a0c99BAF048D7A8061d2Db,Unknown,Kinango Kwale,rural,farming,beneficiary
0x393A1FfD9ae79D95Af78DCC69A0C623A64572898,Male,Mukuru Nairobi,urban,water,beneficiary
0xf27c96A6445B5aEef64c2648f68F11e6995aC199,Male,Mukuru Nairobi,urban,food,beneficiary
0x57DB881F9737ed7CC404DE06Fdc16F8CF0fE3a8B,Unknown,Nyanza,rural,food,beneficiary
0x4Bd8bD462Dea555c03322C5FD6458FD32e2EBf4E,Male,Mukuru Nairobi,urban,labour,beneficiary
0x71dEA7d7F60A83eB45D285c20278e55f7Db9A5d3,Male,Mukuru Nairobi,urban,food,beneficiary
0x2e0FE99d24288a65e91cBa6c7712F38b807B491F,Male,Mukuru Nairobi,urban,food,beneficiary
0xa6B0E4Ad08d94956E8c873629c4321C88e947a0E,Male,Kilifi,periurban,food,beneficiary
0x71e1694aC4D4533141e238c74133D2A708CA5c90,Male,Mukuru Nairobi,urban,food,beneficiary
0xa00b7535f51F666674D08689A6dE11DAC8816533,Male,Mukuru Nairobi,urban,labour,beneficiary
0x4F345E54090cE6c62EEe07AB8FaF99d1F3ad0433,Male,Mukuru Nairobi,urban,labour,beneficiary
0x087A623c5a086668A266a6b92B2687e8479ED196,Female,Mukuru Nairobi,urban,food,beneficiary
0xbf64268cBE01A30aeBe5373d452746BbE34e3fDC,Unknown,Kinango Kwale,rural,food,beneficiary
0x69437e99E574d2f6Ff34F13e7EfD242903456005,Male,Mukuru Nairobi,urban,food,beneficiary
0xF57289A187D8F63Ea26019E05fEfe71cA1Aa3907,Male,Misc Nairobi,urban,food,beneficiary
0x447D5E7e84CECbbd06B87FB901AEE496caF8F45A,Male,Mukuru Nairobi,urban,shop,beneficiary
0xAAa867A49A63EfB8F150809aEff2a23b75FEf04A,Male,Kinango Kwale,rural,shop,beneficiary
0xeEB727cD99699745A214Bc1C88906a61Fda08aA9,Male,Nyanza,rural,food,beneficiary
0x2764dC4F1435A513C340f000887CCfdb9e942A5F,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0xf456e5c181F37F1fE2b869690155c0872dA5AB1E,Female,Nyanza,rural,shop,beneficiary
0x5ea31DE477962030bB46Fd03A9fFC14Af5b39Dba,Male,Mukuru Nairobi,urban,food,beneficiary
0x796d320027696Dc85FA18d53F999c20E957657db,Male,Mukuru Nairobi,urban,food,beneficiary
0x840ca236aFa34Ca7227255b535A66b9F043022B4,Male,Mukuru Nairobi,urban,food,beneficiary
0xf60C1Ca7734e90C9B92217c20607ac47025720CC,Female,Mukuru Nairobi,urban,shop,beneficiary
0xF7c3C514925e308AfbDc87517e5d682504088A20,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0x2f9547D990d5e1Bda3543a28C7c6e0A914D69186,Male,Mukuru Nairobi,urban,labour,beneficiary
0x56d8DC7CB5B0F673CBb799f5de788d12f3F07543,Male,Mukuru Nairobi,urban,labour,beneficiary
0x12395e4d530EDf0F26F28b91534f793fe8d104D4,Male,Mukuru Nairobi,urban,labour,beneficiary
0x6e27b6940b9175B6E5D23F8602C5e560c18D7ce3,Male,Mukuru Nairobi,urban,labour,beneficiary
0x7C91B8C78B19cC2fBA59DB8f64FBDfcdd371a615,Male,Mukuru Nairobi,urban,labour,beneficiary
0x02fbd26697B92055c09A6e01AC7Df5229A3C6081,Male,Mukuru Nairobi,urban,food,beneficiary
0x71CaE16CB715bA696a8F915FE96C69d44e1F51b5,Female,Mukuru Nairobi,urban,shop,beneficiary
0x36cbec466455Ef5926C5E5Da2C9b968A1C5B6F4d,Female,Mukuru Nairobi,urban,labour,beneficiary
0x99324f984B54c98e72Ed27D6887e198CB9e5B293,Female,Mukuru Nairobi,urban,labour,beneficiary
0x178AAa86b759B6B8805f9253Ad507bA2850c0Ae8,Female,Mukuru Nairobi,urban,labour,beneficiary
0x2952796793607A1145fa2e23FcFC9F89eb52973f,Female,Mukuru Nairobi,urban,shop,beneficiary
0x349dDE3EE789281eA5aDFa2E1EA4D778036C3547,Female,Mukuru Nairobi,urban,water,beneficiary
0x2B14ed60A6C2eb233478c6a8A052Ff90686484de,Female,Mukuru Nairobi,urban,labour,beneficiary
0xa5712cb267186323B6DA9A62b41BA72b69e58d12,Male,Mukuru Nairobi,urban,food,beneficiary
0x0B1d3D3599684Ff4504556B5F42064bee3d6EDF3,Unknown,Kinango Kwale,rural,shop,beneficiary
0xC41aDAc3A96E6C33b7086bF9bae4234EDA5Be126,Female,Mukuru Nairobi,urban,shop,beneficiary
0xCFb917dae20F6979B89b394c05aa376a852197Cd,Male,Mukuru Nairobi,urban,food,beneficiary
0x8C1D6561306ddB24E2547AaBA64aAa3800bf4D13,Male,Mukuru Nairobi,urban,labour,beneficiary
0xACBE3C6DcC962533A9ADeCa05D6D9990E1C11354,Male,Mukuru Nairobi,urban,food,beneficiary
0xd7d20c0Db0D277e58C918c0FF7DB61EbA583c75A,Male,Mukuru Nairobi,urban,food,beneficiary
0xF48d320EdEb799f437EBc3847efeC0D144493E92,Male,Mukuru Nairobi,urban,food,beneficiary
0x2B3A60Fbe5f373482545AbA0b725b94d6259DeD2,Unknown,Misc Nairobi,urban,food,beneficiary
0xC562db5c70EC039d196C075Cd4B6179f66e491c5,Female,Mukuru Nairobi,urban,shop,beneficiary
0x1C7d3d52c0bF8164D81B8963B94FA44778Ca8C1B,Male,Kinango Kwale,rural,fuel/energy,beneficiary
0x6a9F25A844E613e3106378144F58Fc3e7d34c0d4,Male,Mukuru Nairobi,urban,labour,beneficiary
0x322d688c3A9B8e6623Cf77962b82785D2aA5ee9b,Female,Mukuru Nairobi,urban,labour,beneficiary
0x923605A5AA0FdE4008777eCa7F89ac9002003FDa,Female,Mukuru Nairobi,urban,environment,beneficiary
0x9A199AB93dCB62FFdD59E229821BC2043e5b26Af,Male,Mukuru Nairobi,urban,labour,beneficiary
0x6Dbe543198753BB872AB550eAb21935c48aE8172,Male,Mukuru Nairobi,urban,labour,beneficiary
0x38fBB88E1B1AE371807F8a38AF3df8f2DBc41b23,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0x2eBc7FB8c7BE44715a3c652b59e21EFfCa88F9A8,Male,Mukuru Nairobi,urban,food,beneficiary
0x2cc883c78D997E6EC3085DfB13a48E75420cec5E,Unknown,Kinango Kwale,rural,labour,beneficiary
0x14aD06ad4B7169e7D6F54ee2471C7BFd8BB2cb24,Male,Kinango Kwale,rural,farming,beneficiary
0xc037A42F536381CB58a920360A853E81ed6fA06C,Female,Kinango Kwale,rural,fuel/energy,beneficiary
0x1198eA8D9BeC9a25924dCb7d8803a7fd766ba6a0,Male,Mukuru Nairobi,urban,food,beneficiary
0x449905948FC3afEA008d66C7d6e0F8Bdf77162fD,Male,Mukuru Nairobi,urban,food,beneficiary
0x41b4D64923e551a8B3661935649F94C4301546f7,Unknown,Kinango Kwale,rural,food,beneficiary
0xF0edBEB45D3591C33226A326aC3cF83a7cFDB6c8,Male,Kinango Kwale,rural,transport,beneficiary
0xed7C82C0Bb4B014e928CAD092378033DA905F137,Unknown,Mukuru Nairobi,urban,food,beneficiary
0xa69868cf4a28dB52173EaB5419dc97D204Bf75C5,Male,Misc Nairobi,urban,shop,beneficiary
0x190aBA52BE304E57222ac767E6A145D8e5221592,Unknown,Kinango Kwale,rural,food,beneficiary
0x6e0E5811b30410Be30F59748e9ec61aF046C37D4,Female,Mukuru Nairobi,urban,shop,beneficiary
0xB1fdDc5c2CfF7A6D035226DAb65E1aDdbC8c6AaD,Male,Mukuru Nairobi,urban,food,beneficiary
0x7F25bA9C0cEBeD438c9258D8510948047C1aFE85,Male,Kinango Kwale,rural,transport,beneficiary
0x9de0028c548F04757095C1BA29617C4A62F33E35,Male,Mukuru Nairobi,urban,shop,beneficiary
0xddbBCe10014708E4225BEBB0a356dBBd9F1C746b,Unknown,Kinango Kwale,rural,food,beneficiary
0xea9054b34e80dB66599a03b06cb65F239707440F,Male,Mukuru Nairobi,urban,labour,beneficiary
0x97a355a1e94C6888Fa719CA8EbdfA32C1ba45A7A,Male,Kinango Kwale,rural,labour,beneficiary
0xB549e1bE242e8965a7fB80b07183400CaeCddd9C,Male,Mukuru Nairobi,urban,environment,beneficiary
0x35291a3255209f5c1eAbbDFf462044225299C062,Unknown,Kinango Kwale,rural,food,beneficiary
0xB2F48e50d40ca26b0c463c68514e28dA32a9ec19,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x441c72c9b72804f7C576C908c57c9ED7C813530f,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x4FAeC59E1D50810E96E3A348D2d825F7337e77ae,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0x6175eFf6E58Cd35a67096114260a725adB6fc12c,Unknown,Misc Nairobi,urban,labour,beneficiary
0xa3418788fa905EBeCBe1f49592fEf1cdbe91F150,Unknown,Misc Nairobi,urban,other,beneficiary
0x30556eF2784f3c3D4c58A9B9AaaB1A7f9662a95c,Male,Mukuru Nairobi,urban,food,beneficiary
0xaeb6C6b5CeE54CefacfCF98Ddf308b1E063E1F79,Female,Mukuru Nairobi,urban,labour,beneficiary
0x556c82aA76F1aF23574891d58AC35Dbcba9F130D,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x01d1bffFb6fEA8826A4B6bcA4e4cBDDE2592bB74,Male,Misc Nairobi,urban,food,beneficiary
0xc71E57899345ad6313436F223916fB3054d9ECB7,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x2C5d7669430eDbDFafbb251cb5b5556dce225dd1,Male,Mukuru Nairobi,urban,food,beneficiary
0xC7100C716f86bA27fD9BfCa39Db2181b4B716D6d,Unknown,Kinango Kwale,rural,food,beneficiary
0xC5639Fee4e53fe1aF6AaB4626851Ad84719B75F3,Unknown,Mukuru Nairobi,urban,food,beneficiary
0x9FE5BFE2808aAC71312c5400EeE6be6c3b48A32b,Unknown,Mukuru Nairobi,urban,food,beneficiary
0xf642dEc24e8C04f2864bdaEDF8ff0f20Ae9dd46B,Male,Mukuru Nairobi,urban,food,beneficiary
0x2Aa9416Eae21c6914780A8D2886112A2B0B25Cd1,Male,Mukuru Nairobi,urban,labour,beneficiary
0x77062d8d8aCf8d2959Ea1e63Fd1AEa56AA6086bf,Male,Mukuru Nairobi,urban,labour,beneficiary
0x709905b7E804a30B7ef65B772A0cDF9Beddd8179,Unknown,Kinango Kwale,rural,food,beneficiary
0x33aA02a11fAA641A89f629b37Af3c5d4e24af14f,Unknown,Misc Nairobi,urban,labour,beneficiary
0xac251a718A05E4D8840e538250Fa353CB52dA8Ff,Unknown,Kinango Kwale,rural,food,beneficiary
0x0553a8af4785e318911ABC28F5066CCfdc76e4b5,Unknown,Mukuru Nairobi,urban,transport,beneficiary
0x4E720cfE9E337Cc9E0Ffdd26043a41D8d5f40ad2,Unknown,Mukuru Nairobi,urban,shop,beneficiary
0xf2c41C4706D072c896F9268d411868FA78f8a886,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0x150b5f47A6B54ADeEC81A808DF83Bdb2237E53F1,Unknown,Kinango Kwale,rural,food,beneficiary
0x9fa4619de66e669D7BF49C2D8f821216b757991e,Male,Mukuru Nairobi,urban,labour,beneficiary
0xa8885C9E765285cC083269A2fe8Ba39720d5e371,Unknown,Kinango Kwale,rural,farming,beneficiary
0xf82CF6bc0E3515F7c032C917f81659B9E18759f3,Unknown,Kinango Kwale,rural,labour,beneficiary
0x270d2a98993A16cF7eD3bCFFb1A558E8b7AF7017,Male,Mukuru Nairobi,urban,food,beneficiary
0x2229be3F0d02b951c57c15d37fbd6C57F421fAa5,Male,Mukuru Nairobi,urban,shop,beneficiary
0x10360E52D3F4c1aF6Bf1F04eb821AFBBc819b4C4,Male,Mukuru Nairobi,urban,transport,beneficiary
0xCe9d1f9973BCc031A392F2232F961aD1c84349ba,Male,Mukuru Nairobi,urban,shop,beneficiary
0xd53eadcF62c39342e302C20D79aaBF6350672610,Male,Mukuru Nairobi,urban,food,beneficiary
0x56d963a135f1ddB9D6d2f0E0AD795E87a70f0E11,Male,Mukuru Nairobi,urban,labour,beneficiary
0x507552393108a27f96279D3a426186a847F44548,Unknown,Misc Nairobi,urban,labour,beneficiary
0xF40ddBdc37E4e61FD4d64375387eCFfe80FF6d65,Male,Mukuru Nairobi,urban,shop,beneficiary
0x9EF27264EC96F534f862707682123cD2B077a20B,Unknown,Misc Nairobi,urban,food,beneficiary
0xA8393F6D4ee6749d4D7d38AD8B9a5eca9b0F787b,Male,Mukuru Nairobi,urban,transport,beneficiary
0xBf985ce7A2C35E0A9280896C8FE1bf15140b361d,Male,Mukuru Nairobi,urban,shop,beneficiary
0x795d650c0ba2eAc23AFD47935054E7A7A12e7f3d,Male,Mukuru Nairobi,urban,shop,beneficiary
0x5aFf32532f2A123aC8F09ADA89e2721391462539,Male,Misc Nairobi,urban,food,beneficiary
0x67c278f268F0370C4F411A905a4ea605293C9F7D,Male,Mukuru Nairobi,urban,food,beneficiary
0x4Ab1B190bB07daA75bCF3D6Bd691CB07D4DbEfc5,Female,Misc Nairobi,urban,food,beneficiary
0x887485Aab6D004b158b845E3e773A9118cBB26b4,Unknown,Mukuru Nairobi,urban,labour,beneficiary
0x260f40815771feCB3B88f97d888992cCA32a2bEE,Unknown,Kinango Kwale,rural,farming,beneficiary
0x8Fc44A3bB7Be4025640d9cD80554B25FD8c6aBBc,Male,Mukuru Nairobi,urban,food,beneficiary
0x6e712A01fb04792551f5818a117471eB1FC65cB1,Male,Mukuru Nairobi,urban,labour,beneficiary
0x03a3de9051fD972e38763115D81047077380D20C,Male,Mukuru Nairobi,urban,other,beneficiary
0x18176155D3c9d74C17eDDD458D5C4c9DB24Cbefc,Male,Mukuru Nairobi,urban,food,beneficiary
0xAF36E8547CF15406bC6828eB003d025fCA2DBe21,Male,Mukuru Nairobi,urban,food,beneficiary
0xAe1f8E41e308d52B13b2EC65BbC7478c2D1d78b7,Male,Mukuru Nairobi,urban,labour,beneficiary
0xE8aA0C315B087A42671D4b65d8070C211EFF1481,Male,Misc Nairobi,urban,health,beneficiary
0x64168EC9100c9Ce2A9265d3B46dfD480A416Ea22,Male,Misc Nairobi,urban,shop,beneficiary
0x0d6B85dcF4E2094885BF4DA24FaAE48284e20ded,Male,Mukuru Nairobi,urban,food,beneficiary
0xd9424746Fee88dF47187571DB38516cF352be470,Male,Kinango Kwale,rural,food,beneficiary
0x78Ae12aC257890B5e7B75E51CbA2B4581DBb2A16,Male,Mukuru Nairobi,urban,labour,beneficiary
0x93F0e60fbaF897BB446544f40FbCD90067f9dB5C,Male,Mukuru Nairobi,urban,food,beneficiary
0x203B1cCa3251b145F5267084a9732989A5EE8D99,Male,Kinango Kwale,rural,food,beneficiary
0xB1ea8ddd8b4beC05a8Cc4fABB4EA35dc468f20A1,Unknown,Kinango Kwale,rural,food,beneficiary
0x5BD96f7621a4e89A499e3eA5c5d38b705bbFF825,Male,Mukuru Nairobi,urban,shop,beneficiary
0xf7DEBCb6872564F2f86e2515B2eED9e45FEcD383,Male,Mukuru Nairobi,urban,food,beneficiary
0x34700226aAaDC87d65D8619fB8b87B92076101aA,Female,Mukuru Nairobi,urban,shop,beneficiary
0xA4234A6ae5559d205eF09378D01bf99d9292deac,Male,Mukuru Nairobi,urban,environment,beneficiary
0x1c084730acAA279cE4Df860b8ca795d66Ed9a463,Male,Mukuru Nairobi,urban,food,beneficiary
0xA33fD26768689f49d25dE37145E62A40e114D2E6,Male,Mukuru Nairobi,urban,water,beneficiary
0xbF30FfFa9e8978fAB00b0843C97b060f41115942,Male,Mukuru Nairobi,urban,labour,beneficiary
0xdb0c2d1ef29a8752619a8EdF3F10341915162ece,Male,Mukuru Nairobi,urban,food,beneficiary
0xe3457Fa5cfd2227989B5B82921DD2cc822a25AD3,Male,Mukuru Nairobi,urban,food,beneficiary
0x32a01985733b78A03dB9E934b1d9aC2dd63a7979,Male,Kinango Kwale,rural,farming,beneficiary
0x1dAbCA28C2aff3E7c31f10c50b013C22e11b9E52,Male,Mukuru Nairobi,urban,food,beneficiary
0x883C5f46D1CBEab9A5128f788e5CA31873CaEfb0,Male,Mukuru Nairobi,urban,water,beneficiary
0x9e01963045261d9A24B508662a892aD1a92bdc77,Male,Mukuru Nairobi,urban,labour,beneficiary
0xF0F37ed2B2713a23A6f8423CAeD3772A67B4b8AB,Female,Mukuru Nairobi,urban,water,beneficiary
0xBcb20bD5849dE3bcBa34148f4f1b5F057148042C,Female,Mukuru Nairobi,urban,shop,beneficiary
0xb95cB66127437f47329f3190b9706DE4b9Ab3165,Male,Mukuru Nairobi,urban,labour,beneficiary
0x410C2Fca5103933a59b6F8Ece73f4d60e654b770,Male,Mukuru Nairobi,urban,food,beneficiary
0x74c2dFB9aF54de5370dfF79babd5257D92245756,Male,Mukuru Nairobi,urban,labour,beneficiary
0x37EfA15a79c3670E29eF1e4B3818744Ed3494f98,Male,Mukuru Nairobi,urban,food,beneficiary
0x1E060774A32347dEEd62838eEcb2B3e6cC273e17,Male,Mukuru Nairobi,urban,food,beneficiary
0xcd5243814d29Ce056B950Dcda34387AA22F5dD60,Male,Mukuru Nairobi,urban,food,beneficiary
0xf6eF28783cD0Cb7208Db74cBEcab904Ff44FFdBB,Unknown,Kinango Kwale,rural,farming,beneficiary
